id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14147559,Serviced apartment in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,45497903,Judy,,Joppa,55.95161,-3.1089,Entire home/apt,105,7,10,2023-02-28,0.14,4,0,4,
13964201,Rental unit in Edinburgh · ★4.89 · 2 bedrooms · 3 beds · 2 baths,83223830,Jan,,"Old Town, Princes Street and Leith Street",55.94912,-3.18952,Entire home/apt,229,3,73,2023-05-30,0.88,1,2,23,
13971914,Rental unit in Edinburgh · ★4.75 · 3 bedrooms · 3 beds · 1 bath,8113735,Petrea,,Hillside and Calton Hill,55.95896,-3.17914,Entire home/apt,117,2,256,2023-05-29,3.08,2,16,55,
13973108,Home in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,35622586,Katherine,,Leith (Hermitage and Prospect Bank),55.96706,-3.15511,Private room,25,7,11,2022-08-30,0.13,2,0,1,
14158802,Condo in Edinburgh · ★4.95 · 2 bedrooms · 2 beds · 1 bath,49879455,Ian,,Tollcross,55.942711,-3.203972,Entire home/apt,205,2,42,2022-08-28,0.50,1,0,8,
13983014,Rental unit in Edinburgh · ★4.70 · 2 bedrooms · 2 beds · 1 bath,70623749,Peter,,Bruntsfield,55.9389,-3.20565,Entire home/apt,143,3,27,2022-07-05,0.32,1,49,3,
14159777,Rental unit in Edinburgh · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,85620897,Michael,,North Leith and Newhaven,55.97962,-3.19718,Private room,40,2,38,2023-06-11,0.46,1,185,14,
13983082,Rental unit in Edinburgh · ★4.67 · 2 bedrooms · 2 beds · 1 bath,83101546,Houst,,New Town West,55.9559,-3.20599,Entire home/apt,120,2,323,2023-05-29,3.84,1,284,50,
14163424,Rental unit in Edinburgh · ★4.81 · 1 bedroom · 1 bed · 1 bath,8526193,Dylan,,Easter Road and Hawkhill Avenue,55.96428,-3.17395,Private room,52,2,105,2023-06-03,1.26,1,213,36,
14163979,Home in Edinburgh · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,30798955,Bozena,,Restalrig (Loganlea) and Craigentinny West,55.9618,-3.14892,Private room,45,2,10,2019-05-27,0.12,1,3,0,
13984233,Rental unit in Edinburgh · ★4.64 · 1 bedroom · 2 beds · 1 bath,34085731,Robin,,Meadows and Southside,55.94237,-3.18336,Entire home/apt,111,4,313,2023-05-22,3.76,3,16,46,
13985680,Rental unit in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 bath,2220775,Eva,,Abbeyhill,55.95351,-3.16793,Entire home/apt,75,3,329,2023-06-09,3.92,4,166,61,
14166064,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 2 baths,85708631,Hilda,,Meadows and Southside,55.94457,-3.19198,Entire home/apt,159,2,5,2016-08-27,0.06,1,0,0,
14170200,Villa in Edinburgh · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,30134582,Donna,,Trinity,55.97381,-3.2044,Private room,58,2,37,2023-05-29,0.45,2,83,20,
13991353,Rental unit in Edinburgh · ★4.74 · 2 bedrooms · 3 beds · 1 bath,76501968,Louise,,Deans Village,55.94798,-3.23289,Entire home/apt,139,2,155,2023-06-11,1.87,1,78,47,
14172321,"Home in Edinburgh, · ★4.99 · 1 bedroom · 1 bed · 1.5 baths",77271667,Verity,,Bonnington,55.97331,-3.18895,Private room,60,2,75,2021-12-12,0.90,1,30,0,
13992821,Rental unit in Edinburgh · ★4.78 · 1 bedroom · 1 bed · 0 baths,28994486,Angus & Sabia,,Leith (Albert Street),55.96131,-3.17819,Entire home/apt,108,2,269,2023-06-01,3.39,1,307,34,
14175002,Condo in Edinburgh · ★4.99 · 1 bedroom · 1 bed · 1 bath,85245229,Derek,,New Town West,55.95731,-3.20208,Entire home/apt,178,3,159,2023-05-29,1.92,1,3,31,
14003778,Rental unit in Edinburgh · ★4.59 · 1 bedroom · 2 beds · 1.5 baths,42414839,Angie,,Broughton North and Powderhall,55.96308,-3.19307,Entire home/apt,275,3,37,2020-03-07,0.44,1,25,0,
14178846,Condo in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,19221793,Alex,,Hillside and Calton Hill,55.95994,-3.18169,Private room,79,3,185,2023-06-02,2.22,1,30,6,
14351645,Rental unit in Edinburgh · ★4.99 · 1 bedroom · 1 bed · 1 bath,2466826,Suzie,,Hillside and Calton Hill,55.958,-3.18252,Private room,85,2,130,2023-05-31,1.56,2,174,14,
14181254,Rental unit in Edinburgh · ★4.79 · 3 bedrooms · 3 beds · 2.5 baths,6153948,Ruaraidh,,"Old Town, Princes Street and Leith Street",55.95666,-3.19138,Entire home/apt,256,3,255,2023-05-22,3.05,1,34,43,
14353970,Rental unit in Edinburgh · ★4.93 · 4 bedrooms · 4 beds · 2 baths,9315430,Rob,,New Town West,55.95244,-3.21,Entire home/apt,288,2,355,2023-05-26,4.26,2,210,64,
14354240,Rental unit in Edinburgh · ★4.72 · 1 bedroom · 1 bed · 1 bath,10078285,Click And Rent Edinburgh,,"Old Town, Princes Street and Leith Street",55.95047,-3.18646,Entire home/apt,179,2,310,2023-05-29,3.73,16,62,46,
14200256,Condo in Edinburgh · ★4.81 · 3 bedrooms · 3 beds · 1 bath,76796769,Emily,,"Canongate, Southside and Dumbiedykes",55.94859,-3.17895,Entire home/apt,158,2,359,2023-06-14,4.29,1,109,68,
14369097,Condo in Edinburgh · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,15291055,Jose,,Granton West and Salvesen,55.97666,-3.25218,Private room,66,3,33,2023-05-22,0.40,3,34,5,
14370874,Rental unit in Edinburgh · ★4.94 · 1 bedroom · 1 bed · 1 bath,87893758,Deborah,,Bruntsfield,55.93848,-3.21587,Entire home/apt,60,2,141,2022-09-12,2.39,1,0,20,
14380939,Condo in Edinburgh · ★4.93 · 4 bedrooms · 7 beds · 2 baths,20001318,Pauline,,New Town East and Gayfield,55.95901,-3.18495,Entire home/apt,485,2,176,2023-05-28,2.12,2,107,42,
14202041,Rental unit in Edinburgh · ★4.61 · 4 bedrooms · 4 beds · 3 baths,86166369,Jing,,Tollcross,55.945,-3.20167,Entire home/apt,304,2,115,2023-06-11,1.38,2,107,48,
14383630,Rental unit in Edinburgh · ★4.99 · 1 bedroom · 1 bed · 1 private bath,88316468,Susie,,New Town East and Gayfield,55.95872,-3.18427,Private room,100,1,126,2022-08-13,1.52,1,0,1,
14397282,Rental unit in Edinburgh · ★4.81 · 2 bedrooms · 3 beds · 1 bath,2711564,Harvey,,"Old Town, Princes Street and Leith Street",55.94807052612305,-3.1935880184173584,Entire home/apt,275,5,26,2023-06-07,0.33,15,239,18,
14210495,Condo in Edinburgh · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,9422989,John,,"Old Town, Princes Street and Leith Street",55.95691,-3.18959,Private room,91,5,153,2022-09-09,1.84,1,0,3,
14401435,Rental unit in Edinburgh · 1 bedroom · 1 bed · 1 bath,88526157,Sarah,,Broughton South,55.96391,-3.18427,Private room,90,1,0,,,1,0,0,
14210863,Rental unit in Edinburgh · ★4.89 · 1 bedroom · 2 beds · 1 bath,8219318,Hannah,,Great Junction Street,55.9736,-3.17199,Entire home/apt,185,4,9,2023-01-03,0.13,1,0,1,
14416091,Rental unit in Edinburgh · ★4.72 · 2 bedrooms · 3 beds · 1 bath,87329183,Catherine,,Abbeyhill,55.95329,-3.16797,Entire home/apt,45,3,133,2022-10-10,1.61,1,0,12,
14212318,Rental unit in Edinburgh · ★4.83 · 1 bedroom · 2 beds · 1 bath,14363043,Taiba,,"Old Town, Princes Street and Leith Street",55.94696,-3.19713,Entire home/apt,160,3,490,2023-06-10,5.90,2,241,73,
14219540,Rental unit in Edinburgh · ★4.77 · 1 bedroom · 1 bed · 1 bath,85627691,Rod,,Dalry and Fountainbridge,55.94186,-3.21137,Entire home/apt,122,2,35,2023-06-09,3.47,1,256,35,
14416639,Rental unit in Edinburgh · ★4.54 · 2 bedrooms · 2 beds · 2.5 baths,2763039,Sara,,Meadows and Southside,55.94393,-3.19811,Entire home/apt,110,2,106,2023-04-08,1.29,1,0,14,
14225280,Rental unit in Edinburgh · ★4.97 · 2 bedrooms · 2 beds · 2 baths,18585079,Ro,,Tollcross,55.94665,-3.20522,Entire home/apt,186,3,116,2023-06-07,1.40,1,19,21,
14418951,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,84901317,James,,New Town East and Gayfield,55.95994186401367,-3.192608118057251,Private room,100,2,21,2023-06-12,0.28,1,71,9,
14424149,Rental unit in Edinburgh · ★4.99 · 1 bedroom · 1 bed · 1 shared bath,15291055,Jose,,Granton West and Salvesen,55.97843,-3.25312,Private room,55,4,74,2023-06-11,0.90,3,59,15,
14433699,Bungalow in Edinburgh · ★4.84 · 2 bedrooms · 5 beds · 2.5 shared baths,65964668,Sheila & James,,East Craigs South,55.94189,-3.30676,Private room,65,1,273,2023-06-07,3.28,1,20,63,
14235666,Rental unit in Edinburgh · ★4.91 · 1 bedroom · 1 bed · 1 bath,67863557,Inger Lise,,"Old Town, Princes Street and Leith Street",55.94742,-3.19528,Entire home/apt,146,3,53,2022-12-19,0.64,4,0,5,
14435591,Rental unit in Edinburgh · ★4.96 · 1 bedroom · 2 beds · 1 bath,88858402,Julie,,Hillside and Calton Hill,55.95953,-3.18109,Entire home/apt,55,3,157,2022-02-14,1.89,1,0,0,
14245519,Rental unit in Edinburgh · 1 bedroom · 2 beds · 1 bath,86682456,Annabel,,Canonmills and New Town North,55.95883,-3.20167,Entire home/apt,200,14,0,,,1,0,0,
14440462,Rental unit in Edinburgh · ★4.56 · 2 bedrooms · 4 beds · 1 bath,55146690,Houst,,New Town West,55.95606,-3.19372,Entire home/apt,131,2,287,2023-06-03,3.46,1,304,52,
14250429,Home in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,86739781,Naseem,,Gilmerton South and the Murrays,55.89645,-3.15138,Private room,46,3,4,2023-05-26,3.53,1,193,4,
14251291,Guesthouse in Edinburgh · ★4.80 · 1 bedroom · 1 bed · 1 bath,86751107,Nicky,,Merchiston and Greenhill,55.93301,-3.20534,Entire home/apt,75,2,284,2023-06-08,3.40,1,28,57,
14478043,Rental unit in Edinburgh · ★4.79 · 1 bedroom · 1 bed · 1 bath,16675987,Rosanna,,New Town East and Gayfield,55.96048,-3.1922,Private room,55,1,34,2022-10-02,1.75,2,0,29,
14265382,Rental unit in Edinburgh · ★4.86 · 1 bedroom · 1 bed · 1 bath,65554151,Ed,,Gorgie East,55.94115,-3.22575,Entire home/apt,64,2,42,2020-04-03,0.50,1,0,0,
14481860,Rental unit in Edinburgh · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,80720675,Sabino,,Dalry and Fountainbridge,55.94272,-3.21728,Private room,42,2,90,2023-06-07,1.08,1,49,68,
14266155,Rental unit in Edinburgh · ★4.48 · 2 bedrooms · 2 beds · 2 baths,24826274,Giuseppe,,New Town East and Gayfield,55.96093,-3.1854,Entire home/apt,159,3,24,2023-05-29,0.29,1,344,6,
14482610,Condo in Edinburgh · ★4.81 · 4 bedrooms · 10 beds · 2 baths,84513622,Isla,,New Town West,55.95161,-3.21099,Entire home/apt,536,2,160,2023-06-04,1.93,2,43,21,
14271546,Rental unit in Edinburgh · ★4.90 · 1 bedroom · 1 bed · 1 private bath,39502751,Jennifer,,Gorgie West,55.93637,-3.2448,Private room,57,2,107,2023-06-09,1.29,1,204,49,
14484445,Rental unit in Edinburgh · ★4.98 · 1 bedroom · 1 bed · 1 bath,89349259,Sarah And Joanna,,Deans Village,55.95035,-3.22034,Entire home/apt,103,3,96,2023-06-10,1.18,1,165,36,
14484938,Townhouse in Edinburgh · ★4.84 · 1 bedroom · 4 beds · 1 bath,84513622,Isla,,New Town West,55.95225,-3.20997,Entire home/apt,152,2,219,2023-05-28,2.64,2,48,48,
14276283,Rental unit in Edinburgh · ★4.96 · 3 bedrooms · 4 beds · 3 baths,87069187,Robert,,Hillside and Calton Hill,55.95745,-3.17381,Entire home/apt,395,3,110,2023-06-02,1.32,1,0,7,
14279139,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,30134582,Donna,,Trinity,55.97392,-3.20574,Private room,58,2,15,2023-05-28,0.19,2,20,8,
14493592,Bungalow in Edinburgh · ★4.96 · 1 bedroom · 2 beds · 1 shared bath,89466459,Anne,,Clermiston and Drumbrae,55.95746,-3.29884,Private room,37,3,27,2021-12-12,0.37,2,0,0,
14285471,Bungalow in Edinburgh · ★4.95 · 1 bedroom · 2 beds · 1 private bath,87188240,Katrina,,Moredun and Craigour,55.91151,-3.14103,Private room,71,2,180,2023-05-31,2.16,1,270,47,
14289737,Rental unit in Edinburgh · ★4.85 · 1 bedroom · 1 bed · 2 baths,85061792,Kirsty,,New Town East and Gayfield,55.95809,-3.19429,Entire home/apt,161,2,53,2020-02-16,0.68,1,49,0,
14293998,Rental unit in Edinburgh · ★4.72 · 1 bedroom · 1 bed · 1 bath,87278491,Richard,,Hillside and Calton Hill,55.95955,-3.18048,Entire home/apt,79,2,50,2023-06-01,0.64,1,38,12,
14295198,Rental unit in Edinburgh · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,13256466,Kellie,,Meadowbank and Abbeyhill North,55.95549,-3.15438,Private room,104,2,24,2022-08-29,0.29,1,0,2,
14296294,Home in Edinburgh · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,80944600,Pamela,,Trinity East and The Dudleys,55.97233,-3.2013,Private room,48,1,96,2019-12-01,1.16,2,0,0,
14307262,Rental unit in Edinburgh · ★4.76 · 1 bedroom · 2 beds · 0 baths,87433120,Katrina,,New Town West,55.95595,-3.20632,Entire home/apt,132,2,205,2023-05-08,2.46,4,309,21,
14315025,Rental unit in Edinburgh · ★4.94 · 2 bedrooms · 2 beds · 1 bath,45097903,Keith,,"Inverleith, Goldenacre and Warriston",55.9722,-3.19902,Entire home/apt,150,3,36,2023-01-06,0.43,1,0,27,
14494607,Rental unit in Edinburgh · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,32782171,Sean,,Corstorphine South,55.93374,-3.29154,Private room,76,1,39,2023-05-31,0.48,1,251,9,
14319325,Rental unit in Edinburgh · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,37323961,Barbara,,Murrayburn and Wester Hailes North,55.91658,-3.2802,Private room,17,10,11,2017-05-28,0.13,1,295,0,
14327743,Rental unit in Edinburgh · ★4.44 · 2 bedrooms · 4 beds · 1 bath,87678587,Taimur,,Stenhouse and Saughton Mains,55.93164,-3.26199,Entire home/apt,270,3,18,2023-05-30,0.32,2,321,8,
14499828,Rental unit in Edinburgh · ★4.88 · 2 bedrooms · 2 beds · 2 baths,35312272,Lisa,,Gorgie West,55.93547,-3.23659,Entire home/apt,84,1,182,2019-10-26,2.21,1,0,0,
14327781,Rental unit in Edinburgh · ★4.98 · 4 bedrooms · 4 beds · 2 baths,87679621,Cara,,New Town West,55.95446,-3.20334,Entire home/apt,539,3,82,2023-06-05,1.02,1,276,20,
14338630,Rental unit in Edinburgh · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,11201335,Deniss,,New Town East and Gayfield,55.9604,-3.18247,Private room,44,1,365,2020-09-24,4.37,1,0,0,
14345273,Rental unit in Edinburgh · ★4.78 · 2 bedrooms · 2 beds · 1 bath,10078285,Click And Rent Edinburgh,,"Old Town, Princes Street and Leith Street",55.95721,-3.18588,Entire home/apt,243,2,313,2023-05-24,3.75,16,59,54,
14527169,Rental unit in Edinburgh · ★4.73 · 2 bedrooms · 2 beds · 2 baths,28325229,John,,Deans Village,55.95273,-3.20337,Entire home/apt,188,2,73,2023-05-26,0.89,1,97,38,
14529645,Home in Edinburgh · ★4.75 · 1 bedroom · 1 bed · 1 private bath,89831011,Paul,,Duddingston and Portobello South,55.94917,-3.1225,Private room,70,2,16,2018-08-27,0.22,1,0,0,
14347915,Rental unit in Edinburgh · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,87909849,Lesley,,Hillside and Calton Hill,55.95755,-3.1796,Private room,35,2,231,2021-12-22,2.79,1,0,0,
14348716,Rental unit in Edinburgh · ★4.84 · 2 bedrooms · 3 beds · 2 baths,87880708,Sangita,,"Old Town, Princes Street and Leith Street",55.94763088063017,-3.1956088265448472,Entire home/apt,296,1,202,2023-05-26,3.36,1,25,51,
14530456,Rental unit in Edinburgh · ★4.74 · 2 bedrooms · 1 bed · 1 shared bath,46369474,Sean,,Bruntsfield,55.93721,-3.20746,Private room,73,1,26,2023-05-21,0.31,1,59,9,
15387195,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 3 beds · 1 bath,98359781,ClickBookStay,,"Old Town, Princes Street and Leith Street",55.95105,-3.18915,Entire home/apt,185,1,8,2021-09-12,0.15,3,365,0,
15396665,Rental unit in Edinburgh · ★4.70 · 2 bedrooms · 9 beds · 1 bath,37921699,Ally,,The Shore and Constitution Street,55.97649,-3.17079,Entire home/apt,80,5,116,2023-03-01,1.47,2,0,21,
15426702,Home in Edinburgh · ★4.78 · 6 bedrooms · 2 beds · 1.5 baths,97980313,Pete,,Muirhouse,55.96678,-3.2602,Private room,21,3,96,2020-02-22,1.21,1,0,0,
15452586,Rental unit in Edinburgh · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,16624965,Calum,,Dalry and Fountainbridge,55.94181,-3.22055,Private room,44,2,18,2019-07-31,0.23,3,0,0,
15457308,Serviced apartment in Edinburgh · ★4.93 · 2 bedrooms · 4 beds · 1 bath,98242578,6 On Chester,,Deans Village,55.94962,-3.21438,Entire home/apt,145,2,187,2021-10-29,2.35,3,0,0,
15457376,Serviced apartment in Edinburgh · ★4.91 · 2 bedrooms · 4 beds · 1 bath,98242578,6 On Chester,,Deans Village,55.95092,-3.21486,Entire home/apt,145,2,143,2021-10-29,1.80,3,0,0,
15466046,Rental unit in Edinburgh · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,18179272,Teri,,Fernieside and Moredun South,55.91253,-3.12926,Private room,39,10,4,2023-05-24,0.05,3,38,1,
15466989,Rental unit in Edinburgh · ★4.67 · 7 bedrooms · 2 beds · 1 bath,90490250,Duncan,,New Town East and Gayfield,55.95894,-3.18608,Entire home/apt,150,2,185,2023-05-28,2.32,1,338,26,
15505703,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,99607129,Adam,,Bruntsfield,55.93771,-3.21034,Entire home/apt,100,14,7,2020-01-03,0.09,1,0,0,
15521531,Rental unit in Edinburgh · ★4.95 · 2 bedrooms · 1 bed · 1 bath,99779695,Douglas,,"Old Town, Princes Street and Leith Street",55.94763,-3.19684,Entire home/apt,153,2,348,2023-06-04,4.33,1,262,40,
15532079,Condo in Edinburgh · ★4.90 · 1 bedroom · 1 bed · 1 private bath,54896240,Elizabeth,,Craiglockhart,55.92885,-3.22889,Private room,42,1,371,2023-06-12,4.62,1,5,121,
15533621,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 4 beds · 2 baths,74109557,Beata,,Stockbridge,55.95892,-3.20464,Entire home/apt,150,2,8,2021-08-08,0.10,3,0,0,
15559408,Rental unit in Edinburgh · ★4.91 · 1 bedroom · 2 beds · 1 shared bath,35450231,Jackie,,West Pilton,55.97314,-3.23845,Private room,70,2,44,2023-05-28,0.59,2,189,25,
14532428,Serviced apartment in Edinburgh · ★4.79 · 1 bedroom · 1 bed · 1 bath,89866174,David,,Broughton South,55.9609,-3.18492,Entire home/apt,115,2,70,2023-03-21,0.84,13,26,11,
15562870,Rental unit in Edinburgh · 2 bedrooms · 1 bed · 1 shared bath,18179272,Teri,,Fernieside and Moredun South,55.91248,-3.1315,Private room,40,10,1,2017-12-06,0.01,3,34,0,
14542651,Rental unit in Edinburgh · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,3935155,Alvaro,,Polwarth,55.93906,-3.21868,Private room,176,3,17,2023-05-29,0.21,2,70,3,
15575452,Rental unit in Edinburgh · ★4.74 · 1 bedroom · 2 beds · 1 bath,38237302,Francesca,,South Leith,55.96762,-3.1695,Entire home/apt,91,2,137,2023-06-04,1.71,1,28,28,
14565705,Rental unit in Edinburgh · ★4.66 · 2 bedrooms · 2 beds · 1 bath,90216203,Jordan,,"Old Town, Princes Street and Leith Street",55.94692,-3.19406,Entire home/apt,158,3,445,2023-06-04,5.44,1,301,45,
15579519,Rental unit in Edinburgh · ★4.96 · 2 bedrooms · 3 beds · 1 bath,100370045,Colin,,Marchmont West,55.93595,-3.19893,Entire home/apt,240,2,119,2023-06-01,1.52,2,245,32,
14572269,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,34573612,Carlly,,Gorgie East,55.94069086971088,-3.226126890213008,Private room,150,2,8,2023-06-03,0.78,1,365,8,
15580154,Rental unit in Edinburgh · ★4.64 · 2 bedrooms · 1 bed · 1 bath,402191311,GuestReady,,Canonmills and New Town North,55.9587121597306,-3.20238850956407,Entire home/apt,109,1,158,2023-04-20,1.97,18,57,38,
15580844,Rental unit in Edinburgh · ★4.89 · 2 bedrooms · 2 beds · 1 bath,23413262,Russell,,Meadowbank and Abbeyhill North,55.95542,-3.15737,Entire home/apt,126,4,37,2023-06-11,0.47,1,100,24,
14645397,Condo in Edinburgh · ★New · 1 bedroom · 1 bed · 1 bath,58685381,Clare,,Blackhall,55.95747,-3.25188,Entire home/apt,102,3,0,,,1,146,0,
15596299,Condo in Edinburgh · ★4.95 · 2 bedrooms · 2 beds · 1 bath,17706221,David,,West Pilton,55.96999,-3.24715,Entire home/apt,89,2,371,2023-05-27,4.83,1,1,65,
15614379,Rental unit in 爱丁堡 · ★4.72 · 1 bedroom · 2 beds · 1 bath,37340650,Qunyang,,Broughton South,55.96393,-3.19053,Entire home/apt,58,3,105,2020-02-23,1.33,2,0,0,
14685199,Townhouse in Edinburgh · ★4.80 · 3 bedrooms · 4 beds · 1.5 baths,90000468,Jadwiga & Vitalijs,,Granton West and Salvesen,55.97492,-3.25105,Entire home/apt,217,1,16,2023-06-04,0.20,2,58,8,
14745083,Rental unit in Edinburgh · ★4.91 · 1 bedroom · 1 bed · 1 bath,609206,Melissa,,New Town West,55.95215,-3.21085,Entire home/apt,122,3,69,2023-06-05,0.84,2,227,23,
15644450,Condo in Edinburgh · ★4.80 · 2 bedrooms · 3 beds · 1 bath,100928869,Stuart,,Gorgie East,55.94393,-3.22398,Entire home/apt,147,3,266,2023-05-22,3.34,1,31,33,
15651243,Rental unit in Edinburgh · ★4.79 · 2 bedrooms · 2 beds · 1.5 baths,100941021,Andreas,,Tollcross,55.94614,-3.20363,Entire home/apt,111,2,308,2023-05-28,3.84,1,92,67,
14755655,Home in Edinburgh · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,39339948,Alistair,,Niddrie,55.93206,-3.12092,Private room,35,2,42,2023-06-09,0.54,2,120,15,
15653465,Rental unit in Edinburgh · ★4.77 · 1 bedroom · 1 bed · 1 bath,101026003,Edward,,Newington and Dalkeith Road,55.94127,-3.17577,Entire home/apt,83,4,30,2022-08-15,0.42,3,0,3,
15654676,Rental unit in Edinburgh · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,6460633,Richard,,Abbeyhill,55.95583,-3.166,Private room,86,2,192,2022-08-28,2.38,1,0,13,
14768003,Condo in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 2 baths,20394183,John-Paul,,Slateford and Chesser,55.92999,-3.24069,Entire home/apt,271,3,5,2022-08-26,0.06,2,351,4,
14777153,Rental unit in Edinburgh · ★4.85 · 1 bedroom · 1 bed · 1 bath,46951624,Robert,,Willowbrae and Duddingston Village,55.9541,-3.15386,Entire home/apt,146,1,166,2023-05-30,2.02,1,43,25,
